m_row$$,awg_id,aufwandbedingung,sortier_nr,m_aufwand,m_aufwand_einheit,w_aufwand_von,w_aufwand_bis,w_aufwand_einheit
AAAxbuAAEAAAAPbAAu,024366-00/01-003, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAAv,024366-00/01-007, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAAw,024366-00/01-008, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAAx,024366-00/01-009, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAAy,024366-00/03-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAAz,024366-00/04-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAA0,024366-00/04-002, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAA1,024366-00/04-003, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAA2,024366-00/04-004, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAA3,024366-00/05-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPbAA4,00A400-00/02-001, ,1,2.0,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOABq,044407-00/00-025,ERL,1,1.0,%%,,,
AAAxbuAAEAAAAPOABr,044407-00/00-025,ERM,2,2.0,%%,,,
AAAxbuAAEAAAAPOABs,044407-00/00-025,ERS,3,4.0,%%,,,
AAAxbuAAEAAAAPOABt,044407-00/00-026,ERS,3,4.0,%%,,,
AAAxbuAAEAAAAPOABu,044407-00/00-026,ERL,1,1.0,%%,,,
AAAxbuAAEAAAAPOABv,044407-00/00-026,ERM,2,2.0,%%,,,
AAAxbuAAEAAAAPOABw,044407-00/00-027,ERL,1,1.0,%%,,,
AAAxbuAAEAAAAPOABx,044407-00/00-027,ERM,2,2.0,%%,,,
AAAxbuAAEAAAAPOABy,044407-00/00-027,ERS,3,4.0,%%,,,
AAAxbuAAEAAAAPOABz,044407-00/00-028,E03M,1,4.0,%%,,,
AAAxbuAAEAAAAPOAB0,008810-00/00-001, ,1,0.1,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOAB1,008810-00/00-002, ,1,0.1,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOAB2,008562-00/00-001, ,1,0.2,KH,100.0,200.0,LH
AAAxbuAAEAAAAPOAB3,027495-00/00-001, ,1,10.0,GQ,0.5,1.0,LQ
AAAxbuAAEAAAAPOAB4,027495-00/00-002, ,1,0.25,P3,,,
AAAxbuAAEAAAAPOAB5,027495-00/00-003, ,1,10.0,GQ,1.0,2.0,LQ
AAAxbuAAEAAAAPOAB6,027495-00/00-004, ,1,1.0,GQ,0.05,0.2,LQ
AAAxbuAAEAAAAPOAB7,027495-00/00-005, ,1,0.5,GLS,,,
AAAxbuAAEAAAAPOAB8,027495-00/00-006, ,1,1.0,GQ,0.1,0.2,LQ
AAAxbuAAEAAAAPOAB9,00A905-00/00-001, ,1,1.0,GQ,,,
AAAxbuAAEAAAAPOAB+,00A905-00/00-002, ,1,1.0,GQ,,,
AAAxbuAAEAAAAPOAB/,00A905-00/00-003, ,1,1.0,GQ,,,
AAAxbuAAEAAAAPOACA,00A797-00/00-001,SXX,1,0.15,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOACB,00A797-00/00-002, ,1,0.1,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOACC,027495-00/00-007, ,1,10.0,GQ,0.5,1.0,LQ
AAAxbuAAEAAAAPOACD,027495-00/00-008, ,1,0.25,P3,,,
AAAxbuAAEAAAAPOACE,027495-00/00-009, ,1,10.0,GQ,1.0,2.0,LQ
AAAxbuAAEAAAAPOACF,027495-00/00-010, ,1,1.0,GQ,0.2,0.2,LQ
AAAxbuAAEAAAAPOACG,027495-00/00-011, ,1,0.5,GLS,,,
AAAxbuAAEAAAAPOACH,027495-00/00-012, ,1,1.0,GQ,0.1,0.2,LQ
AAAxbuAAEAAAAPOACI,038651-00/00-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOACJ,038651-00/00-002, ,1,1.0,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOACK,038651-00/00-004,ZTP1,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOACL,038651-00/00-004,ZTP2,2,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAAPOACM,00A929-00/00-001, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACN,00A929-00/00-002, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACO,00A929-00/00-003, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACP,00A929-00/00-004, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACQ,00A929-00/00-005, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACR,00A929-00/00-008, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACS,00A929-00/00-009, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACT,00A929-00/00-010, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACU,00A929-00/00-011, ,1,1.25,LH,500.0,2500.0,LH
AAAxbuAAEAAAAPOACV,00A949-00/00-001, ,1,6.8,GR,5.4,5.4,LW
AAAxbuAAEAAAAPOACW,00A949-00/01-001,NEE,1,6.8,GR,5.4,5.4,LW
AAAxbuAAEAAAAPOACX,00A949-00/01-002,NEE,1,4.9,GR,3.9,3.9,LW
AAAxbuAAEAAAAPPAAA,00A949-00/01-003,NEE,1,4.9,GR,3.9,3.9,LW
AAAxbuAAEAAAAPPAAB,00A949-00/01-004,NEE,1,4.9,GR,3.9,3.9,LW
AAAxbuAAEAAAAPPAAC,00A949-00/01-005,NEE,1,2.4,GR,1.92,1.92,LW
AAAxbuAAEAAAAPPAAD,00A949-00/01-006,NEE,1,1.6,GR,1.28,1.28,LW
AAAxbuAAEAAAAPPAAE,034419-00/19-001,GR051,1,0.5,KH,500.0,800.0,LH
AAAxbuAAEAAAAPPAAF,034419-00/19-002, ,1,1.0,KH,200.0,400.0,LH
AAAxbuAAEAAAAPPAAG,034419-00/19-003, ,1,1.0,KH,200.0,400.0,LH
AAAxbuAAEAAAAPPAAH,027495-00/01-001, ,1,10.0,GQ,0.5,1.0,LQ
AAAxbuAAEAAAAPPAAI,026525-00/00-001, ,1,0.33,LH,200.0,400.0,LH
AAAxbuAAEAAAAPPAAJ,026525-00/00-002, ,1,0.33,LH,200.0,400.0,LH
AAAxbuAAEAAAAPPAAK,008603-00/01-001, ,1,0.15,KH,500.0,2000.0,LH
AAAxbuAAEAAAAPPAAL,008603-00/01-002, ,1,0.15,KH,500.0,2000.0,LH
AAAxbuAAEAAAAPPAAM,008603-00/01-003, ,1,0.15,KH,500.0,2000.0,LH
AAAxbuAAEAAAAPPAAN,008603-00/01-004, ,1,0.15,KH,500.0,2000.0,LH
AAAxbuAAEAAAAPPAAO,008603-00/01-005, ,1,0.15,KH,500.0,2000.0,LH
AAAxbuAAEAAAAPPAAP,028272-00/00-001,NDE,1,1.46,IS,,,
AAAxbuAAEAAAAPPAAQ,028272-00/01-001, ,1,1.46,IS,,,
AAAxbuAAEAAAAPPAAR,00A533-00/01-001, ,1,2.0,LH,200.0,400.0,LH
AAAxbuAAEAAAAPPAAS,027603-00/00-001, ,1,0.2,LH,100.0,400.0,LH
AAAxbuAAEAAAAPPAAT,027603-00/00-002, ,1,0.15,LH,100.0,400.0,LH
AAAxbuAAEAAAAPPAAU,027517-00/00-001, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAV,027517-00/00-002, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAW,027517-00/00-003, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAX,027517-00/00-004, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAY,027517-00/00-005, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAZ,027517-00/00-006, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAa,027517-00/00-007, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAb,027517-00/00-008, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAc,027517-00/00-009, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAd,027517-00/00-010, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAe,027517-00/00-011, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAf,027517-00/00-012, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAg,027517-00/00-013, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAh,027744-00/00-001, ,1,2.5,GQ,,,
AAAxbuAAEAAAAPPAAi,027744-00/00-002, ,1,2.5,GQ,,,
AAAxbuAAEAAAAPPAAj,027744-00/00-003, ,1,2.5,GQ,,,
AAAxbuAAEAAAAPPAAk,027744-00/00-004, ,1,2.5,GQ,,,
AAAxbuAAEAAAAPPAAl,027744-00/00-005, ,1,2.5,GQ,,,
AAAxbuAAEAAAAPPAAm,027744-00/00-006, ,1,2.5,GQ,,,
AAAxbuAAEAAAAPPAAn,034496-00/00-005, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAo,034496-00/00-008, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAp,034496-00/00-009, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAq,034496-00/00-010, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAr,034496-00/00-011, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAs,034496-00/00-012, ,1,5.0,GQ,,,
AAAxbuAAEAAAAPPAAt,044622-00/00-001, ,1,0.1,LH,200.0,400.0,LH
AAAxbuAAEAAADrGAB8,043743-62/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGAB9,043743-63/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGAB+,043743-64/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGAB/,043743-65/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGACA,043743-66/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGACB,043743-67/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGACC,043743-68/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrGACD,043743-69/00-047,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrHAAA,043743-61/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAB,043743-62/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAC,043743-63/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAD,043743-64/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAE,043743-65/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAF,043743-66/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAG,043743-67/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAH,043743-68/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAI,043743-69/00-048,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrHAAJ,043743-61/00-048,GR052,2,1.8,CQ,90.0,90.0,CQ
AAAxbuAAEAAADrHAAK,043743-62/00-048,GR052,2,1.8,CQ,90.0,90.0,CQ
AAAxbuAAEAAADrHAAL,043743-63/00-048,GR052,2,1.8,CQ,90.0,90.0,CQ
AAAxbuAAEAAADrHAAM,043743-64/00-048,GR052,2,1.8,CQ,90.0,90.0,CQ
AAAxbuAAEAAADrHAAN,043743-65/00-048,GR052,2,1.8,CQ,90.0,90.0,CQ
AAAxbuAAEAAADckAAU,00B018-00/01-001, ,1,0.7,GQ,,,
AAAxbuAAEAAADckAAV,00B018-00/01-002, ,1,0.7,GQ,,,
AAAxbuAAEAAADckAAW,00B018-00/01-003, ,1,0.7,GQ,,,
AAAxbuAAEAAADckAAX,00B018-00/01-004, ,1,0.7,GQ,,,
AAAxbuAAEAAADckAAY,00B214-00/00-001,ABE,1,1.0,KH,5000.0,,LH
AAAxbuAAEAAADckAAZ,00B214-00/00-001,ABAB2,2,0.5,KH,5000.0,,LH
AAAxbuAAEAAADckAAa,00A766-00/01-001, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAADckAAb,00A766-00/01-003, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAADckAAc,00A766-00/01-005, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAADckAAd,00A766-00/01-007, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAADckAAe,00A766-00/01-012, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAADckAAf,00A533-00/04-001, ,1,1.0,LH,200.0,400.0,LH
AAAxbuAAEAAADckAAg,005655-00/13-004, ,1,0.325,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAh,005686-00/02-024, ,1,0.5,CQ,50.0,50.0,CQ
AAAxbuAAEAAADckAAi,005686-00/02-025, ,1,6.0,S6,100.0,100.0,S6
AAAxbuAAEAAADckAAj,005686-00/02-028, ,1,6.0,S6,100.0,100.0,S6
AAAxbuAAEAAADckAAk,005686-00/02-031, ,1,6.0,S6,100.0,100.0,S6
AAAxbuAAEAAADckAAl,005655-00/25-001, ,1,0.25,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAm,005655-00/25-003, ,1,0.25,KH,600.0,800.0,LH
AAAxbuAAEAAADckAAn,005655-00/25-004, ,1,0.325,KH,600.0,800.0,LH
AAAxbuAAEAAADckAAo,005655-00/25-005, ,1,0.3,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAp,005655-00/25-006, ,1,0.3,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAq,005655-00/25-007,GR050,1,0.15,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAr,005655-00/25-007,GR052,2,0.225,KH,600.0,900.0,LH
AAAxbuAAEAAADckAAs,005655-00/25-007,GR125,3,0.3,KH,900.0,1200.0,LH
AAAxbuAAEAAADckAAt,005655-00/25-008, ,1,0.3,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAu,005655-00/25-010, ,1,0.3,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAv,005655-00/25-013, ,1,0.325,KH,400.0,600.0,LH
AAAxbuAAEAAADckAAw,028368-00/00-001, ,1,0.105,GU,,,
AAAxbuAAEAAADckAAx,028368-00/00-002, ,1,0.084,GU,,,
AAAxbuAAEAAADckAAy,028368-00/00-003, ,1,0.084,GU,,,
AAAxbuAAEAAADckAAz,028368-00/00-004, ,1,0.084,GU,,,
AAAxbuAAEAAADckAA0,024436-00/00-001, ,1,2.5,LH,300.0,700.0,LH
AAAxbuAAEAAADckAA1,024436-00/00-002, ,1,0.25,CQ,30.0,70.0,CQ
AAAxbuAAEAAADckAA2,024436-00/00-003, ,0,1.5,L5,300.0,500.0,L5
AAAxbuAAEAAADckAA3,024436-00/00-009,GR050,1,3.0,LH,,2000.0,LH
AAAxbuAAEAAADckAA4,024436-00/00-010,GR050,1,0.3,CQ,,200.0,CQ
AAAxbuAAEAAADckAA5,024436-00/00-011,GR050,1,0.3,CQ,,200.0,CQ
AAAxbuAAEAAADckAA6,024436-00/00-012,GR050,1,0.3,CQ,,200.0,CQ
AAAxbuAAEAAADckAA7,024436-00/00-013,GR050,1,0.3,CQ,,200.0,CQ
AAAxbuAAEAAADckAA8,024436-00/00-025, ,0,3.0,LH,500.0,800.0,LH
AAAxbuAAEAAADckAA9,024436-00/00-026, ,0,0.3,CQ,50.0,80.0,CQ
AAAxbuAAEAAADckAA+,024436-00/00-027, ,0,3.0,LH,500.0,800.0,LH
AAAxbuAAEAAADckAA/,024436-00/00-028, ,0,0.3,CQ,50.0,80.0,CQ
AAAxbuAAEAAADckABA,024436-00/00-029, ,0,0.3,CQ,50.0,80.0,CQ
AAAxbuAAEAAADckABB,024436-00/00-037,GR050,1,2.0,LH,600.0,600.0,LH
AAAxbuAAEAAADckABC,024436-00/00-037,GR052,2,2.5,LH,800.0,800.0,LH
AAAxbuAAEAAADckABD,024436-00/00-037,GR125,3,3.0,LH,1000.0,1000.0,LH
AAAxbuAAEAAADckABE,024436-00/00-038,GR050,1,0.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADckABF,024436-00/00-038,GR052,2,0.25,CQ,80.0,80.0,CQ
AAAxbuAAEAAADckABG,024436-00/00-038,GR125,3,0.3,CQ,100.0,100.0,CQ
AAAxbuAAEAAADckABH,024436-00/00-039,GR050,1,2.0,LH,600.0,600.0,LH
AAAxbuAAEAAADckABI,024436-00/00-039,GR052,2,2.5,LH,800.0,800.0,LH
AAAxbuAAEAAADckABJ,024436-00/00-039,GR125,3,3.0,LH,1000.0,1000.0,LH
AAAxbuAAEAAADckABK,024436-00/00-040,GR050,1,0.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADckABL,024436-00/00-040,GR052,2,0.25,CQ,80.0,80.0,CQ
AAAxbuAAEAAADckABM,024436-00/00-040,GR125,3,0.3,CQ,100.0,100.0,CQ
AAAxbuAAEAAADckABN,024436-00/00-041,GR050,1,0.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADckABO,024436-00/00-041,GR052,2,0.25,CQ,80.0,80.0,CQ
AAAxbuAAEAAADckABP,024436-00/00-041,GR125,3,0.3,CQ,100.0,100.0,CQ
AAAxbuAAEAAADckABQ,024436-00/00-056, ,1,15.0,CQ,3.0,3.0,LQ
AAAxbuAAEAAADckABR,024436-00/00-069, ,1,3.0,LH,500.0,600.0,LH
AAAxbuAAEAAADckABS,024436-00/00-071, ,1,0.3,CQ,50.0,60.0,CQ
AAAxbuAAEAAADckABT,024436-00/00-092, ,0,3.0,LH,400.0,800.0,LH
AAAxbuAAEAAADckABU,024436-00/00-096, ,0,3.0,LH,400.0,800.0,LH
AAAxbuAAEAAADckABV,024436-00/00-097, ,0,3.0,LH,400.0,800.0,LH
AAAxbuAAEAAADckABW,024436-00/00-104, ,0,3.0,LH,600.0,800.0,LH
AAAxbuAAEAAADckABX,024436-00/00-105, ,0,0.3,CQ,60.0,80.0,CQ
AAAxbuAAEAAADckABY,024436-00/00-106, ,0,3.0,LH,500.0,800.0,LH
AAAxbuAAEAAADckABZ,024436-00/00-107, ,0,0.3,CQ,50.0,80.0,CQ
AAAxbuAAEAAADckABa,024436-00/01-001, ,1,3.0,LH,,1000.0,LH
AAAxbuAAEAAADckABb,024436-00/01-002, ,1,1.5,L5,500.0,,L5
AAAxbuAAEAAADckABc,024436-00/01-003, ,1,3.0,LH,,1000.0,LH
AAAxbuAAEAAADckABd,024436-00/01-004, ,1,3.0,LH,,1000.0,LH
AAAxbuAAEAAADckABe,024436-00/01-005, ,1,3.0,LH,,1000.0,LH
AAAxbuAAEAAADckABf,024436-00/01-006, ,1,1.5,L5,500.0,,L5
AAAxbuAAEAAADckABg,024436-00/02-001, ,1,3.0,LH,300.0,600.0,LH
AAAxbuAAEAAADckABh,024436-00/03-001, ,1,3.0,LH,300.0,600.0,LH
AAAxbuAAEAAADckABi,024436-00/03-002, ,1,3.0,LH,300.0,600.0,LH
AAAxbuAAEAAADckABj,024436-00/05-001, ,1,2.5,LH,300.0,600.0,LH
AAAxbuAAEAAADckABk,024436-00/05-002, ,1,2.5,LH,300.0,600.0,LH
AAAxbuAAEAAADckABl,024436-00/07-001, ,1,150.0,LH,30000.0,30000.0,LH
AAAxbuAAEAAADckABm,024436-00/08-001, ,1,3.75,LH,500.0,2000.0,LH
AAAxbuAAEAAADckABn,024436-00/08-002, ,1,3.75,LH,500.0,2000.0,LH
AAAxbuAAEAAADckABo,024436-00/09-001, ,1,2.5,LH,400.0,600.0,LH
AAAxbuAAEAAADckABp,024436-00/09-002, ,1,2.5,LH,400.0,600.0,LH
AAAxbuAAEAAADckABq,024436-00/09-003, ,1,2.5,LH,400.0,600.0,LH
AAAxbuAAEAAADckABr,024436-00/09-004, ,1,2.5,LH,400.0,600.0,LH
AAAxbuAAEAAADckABs,00A145-00/00-001, ,1,1.0,LH,150.0,300.0,LH
AAAxbuAAEAAADckABt,00A145-00/00-002, ,1,1.0,LH,150.0,300.0,LH
AAAxbuAAEAAADckABu,00A145-00/00-003, ,1,1.0,LH,150.0,300.0,LH
AAAxbuAAEAAADckABv,00A145-00/00-004, ,1,1.0,LH,150.0,300.0,LH
AAAxbuAAEAAADckABw,00A145-00/00-005, ,1,1.0,LH,150.0,300.0,LH
AAAxbuAAEAAADckABx,008219-00/00-001, ,1,1.5,LH,100.0,400.0,LH
AAAxbuAAEAAAC9jABI,034107-61/07-004, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABJ,034107-62/07-004, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABK,034107-63/07-004, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABL,034107-60/07-005, ,1,2.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABM,034107-61/07-005, ,1,2.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABN,034107-62/07-005, ,1,2.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABO,034107-63/07-005, ,1,2.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABP,034107-60/07-006, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABQ,034107-61/07-006, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABR,034107-62/07-006, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABS,034107-63/07-006, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABT,034107-60/07-007, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABU,034107-61/07-007, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABV,034107-62/07-007, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABW,034107-63/07-007, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABX,034107-60/07-008, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABY,034107-61/07-008, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABZ,034107-62/07-008, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABa,034107-63/07-008, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABb,034107-60/07-009, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABc,034107-61/07-009, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABd,034107-62/07-009, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABe,034107-63/07-009, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABf,034107-60/07-010, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABg,034107-61/07-010, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABh,034107-62/07-010, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABi,034107-63/07-010, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABj,034107-60/08-001, ,1,0.8,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABk,034107-61/08-001, ,1,0.8,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABl,034107-62/08-001, ,1,0.8,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABm,034107-63/08-001, ,1,0.8,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABn,034107-60/08-002, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABo,034107-61/08-002, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABp,034107-62/08-002, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABq,034107-63/08-002, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABr,034107-60/01-001, ,1,0.25,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABs,034107-61/01-001, ,1,0.25,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABt,034107-62/01-001, ,1,0.25,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABu,034107-63/01-001, ,1,0.25,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABv,034107-60/01-002, ,1,0.2,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABw,034107-61/01-002, ,1,0.2,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABx,034107-62/01-002, ,1,0.2,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABy,034107-63/01-002, ,1,0.2,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jABz,034107-60/02-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB0,034107-61/02-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB1,034107-62/02-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB2,034107-63/02-001, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB3,034107-60/02-002, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB4,034107-61/02-002, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB5,034107-62/02-002, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB6,034107-63/02-002, ,1,0.75,LH,200.0,400.0,LH
AAAxbuAAEAAAC9jAB7,006899-60/00-001, ,1,0.4,LH,300.0,600.0,LH
AAAxbuAAEAAAC9jAB8,026778-60/00-004, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jAB9,026778-60/00-005, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jAB+,026778-60/00-006, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jAB/,026778-60/00-007, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACA,026778-60/00-008, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACB,026778-60/00-009, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACC,026778-60/00-010, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACD,026778-60/00-011, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACE,026778-60/00-012, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACF,026778-60/00-013, ,1,1.5,LH,150.0,400.0,LH
AAAxbuAAEAAAC9jACG,025678-60/01-002,GR050,1,0.19,LH,600.0,600.0,LH
AAAxbuAAEAAAC9jACH,025678-60/01-002,GR052,2,0.28,LH,900.0,900.0,LH
AAAxbuAAEAAAC9jACI,025678-60/01-002,GR125,3,0.375,LH,1200.0,1200.0,LH
AAAxbuAAEAAAC9jACJ,025678-60/02-001, ,0,0.375,LH,1000.0,2000.0,LH
AAAxbuAAEAAAC9jACK,025678-60/03-001,GR050,1,0.19,LH,600.0,600.0,LH
