m_row$$,awg_id,kultur,ausgenommen,sortier_nr
AAAxb2AAEAAACXvABh,024436-80/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABi,024436-81/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABj,024436-82/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABk,024436-83/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABl,024436-84/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABm,024436-85/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABn,024436-86/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABo,024436-87/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABp,024436-88/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABq,024436-89/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABr,024436-90/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABs,024436-91/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABt,024436-92/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABu,024436-93/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABv,024436-94/10-004,FRAAN,N,1.0
AAAxb2AAEAAACXvABw,024436-63/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvABx,024436-64/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvABy,024436-65/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvABz,024436-66/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvAB0,024436-67/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvAB1,024436-68/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvAB2,024436-69/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvAB3,024436-70/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvAB4,024436-74/11-001,NNNKL,N,1.0
AAAxb2AAEAAACXvAB5,024436-75/11-001,NNNKL,N,1.0
AAAxb2AAEAAAARUAB/,00A614-00/00-002,TRZSS,N,1.0
AAAxb2AAEAAAARUACA,00A614-00/00-003,HORVX,N,1.0
AAAxb2AAEAAAARUACB,00A614-00/00-004,HORVX,N,1.0
AAAxb2AAEAAAARUACC,00A614-00/00-005,TTLSS,N,1.0
AAAxb2AAEAAAARUACD,00A614-00/00-006,TTLSS,N,1.0
AAAxb2AAEAAAARUACE,00A117-00/00-060,CUUPM,N,9.0
AAAxb2AAEAAAARUACF,00A117-00/00-060,CPSAN,N,2.0
AAAxb2AAEAAAARUACG,00A117-00/00-061,NNNKB,N,1.0
AAAxb2AAEAAAARUACH,00A117-00/00-062,CICEN,N,2.0
AAAxb2AAEAAAARUACI,00A117-00/00-062,VLLLO,N,3.0
AAAxb2AAEAAAARUACJ,00A117-00/00-062,NNNRA,N,4.0
AAAxb2AAEAAAARUACK,00A117-00/00-062,CICIF,N,5.0
AAAxb2AAEAAAARUACL,00A117-00/00-062,SPQOL,N,6.0
AAAxb2AAEAAAARUACM,00A117-00/00-062,BEAVF,N,7.0
AAAxb2AAEAAAARUACN,00A117-00/00-062,LACSS,N,1.0
AAAxb2AAEAAAARUACO,00A117-00/00-063,CICEN,N,2.0
AAAxb2AAEAAAARUACP,00A117-00/00-063,SPQOL,N,3.0
AAAxb2AAEAAAARUACQ,00A117-00/00-063,BEAVV,N,4.0
AAAxb2AAEAAAARUACR,00A117-00/00-063,NNNKB,N,5.0
AAAxb2AAEAAAARUACS,00A117-00/00-063,LEPSA,N,6.0
AAAxb2AAEAAAARUACT,00A117-00/00-063,NNNRA,N,7.0
AAAxb2AAEAAAARUACU,00A117-00/00-063,NAASS,N,8.0
AAAxb2AAEAAAARUACV,00A117-00/00-063,RAPSR,N,9.0
AAAxb2AAEAAAARUACW,00A117-00/00-063,LACSA,N,1.0
AAAxb2AAEAAAARUACX,00A117-00/00-064,RAPSR,N,2.0
AAAxb2AAEAAAARUACY,00A117-00/00-064,RAPSN,N,1.0
AAAxb2AAEAAAARUACZ,00A117-00/00-065,FRAAN,N,1.0
AAAxb2AAEAAAARUACa,00A117-00/00-067,NNNOO,N,2.0
AAAxb2AAEAAAARUACb,00A117-00/00-067,NNNZZ,N,3.0
AAAxb2AAEAAAARUACc,00A117-00/00-067,NNNVV,N,1.0
AAAxb2AAEAAAARUACd,00A117-00/00-068,NNNZW,N,1.0
AAAxb2AAEAAAARUACe,00A117-00/00-070,VITVI,N,1.0
AAAxb2AAEAAAARUACf,00A117-00/00-071,VITVI,N,1.0
AAAxb2AAEAAAARUACg,00A117-00/00-072,NNNOK,N,1.0
AAAxb2AAEAAAARUACh,00A117-00/00-072,ABOME,J,2.0
AAAxb2AAEAAAARUACi,00A117-00/00-072,NNNOS,N,3.0
AAAxb2AAEAAAARUACj,00A117-00/00-072,IUGRE,N,4.0
AAAxb2AAEAAAARUACk,00A117-00/00-073,NNNZZ,N,2.0
AAAxb2AAEAAAARUACl,00A117-00/00-074,VACSS,N,7.0
AAAxb2AAEAAAARUACm,00A117-00/00-074,RUBID,N,2.0
AAAxb2AAEAAAARUACn,00A117-00/00-074,RIBNI,N,3.0
AAAxb2AAEAAAARUACo,00A117-00/00-074,RIBRU,N,4.0
AAAxb2AAEAAAARUACp,00A117-00/00-074,RIBRW,N,5.0
AAAxb2AAEAAAARUACq,00A117-00/00-074,RIBUC,N,6.0
AAAxb2AAEAAAARUACr,00A117-00/00-074,RUBFR,N,1.0
AAAxb2AAEAAAARUACs,00A117-00/00-075,FRAAN,N,1.0
AAAxb2AAEAAAARUACt,00A117-00/00-076,CUUPG,N,2.0
AAAxb2AAEAAAARUACu,00A117-00/00-076,CUUMX,N,3.0
AAAxb2AAEAAAARUACv,00A117-00/00-076,CUUMO,N,4.0
AAAxb2AAEAAAARUACw,00A117-00/00-076,CUMSA,N,1.0
AAAxb2AAEAAAARUACx,00A117-00/00-076,CUUPM,N,3.0
AAAxb2AAEAAAARVAAA,00A117-00/00-076,CUUPE,N,4.0
AAAxb2AAEAAAARVAAB,00A117-00/00-077,NNNKB,N,4.0
AAAxb2AAEAAAARVAAC,00A117-00/00-078,SPQOL,N,6.0
AAAxb2AAEAAAARVAAD,00A117-00/00-078,BEAVF,N,7.0
AAAxb2AAEAAAARVAAE,00A117-00/00-078,LACSS,N,1.0
AAAxb2AAEAAAARVAAF,00A117-00/00-078,CICEN,N,2.0
AAAxb2AAEAAAARVAAG,00A117-00/00-078,CICIF,N,3.0
AAAxb2AAEAAAARVAAH,00A117-00/00-078,VLLLO,N,2.0
AAAxb2AAEAAAARVAAI,00A117-00/00-078,NNNRA,N,3.0
AAAxb2AAEAAAARVAAJ,00A117-00/00-078,CLAPE,N,6.0
AAAxb2AAEAAAARVAAK,00A117-00/00-078,POROL,N,7.0
AAAxb2AAEAAAARVAAL,00A117-00/00-078,POROS,N,8.0
AAAxb2AAEAAAARVAAM,00A117-00/00-079,CICEN,N,2.0
AAAxb2AAEAAAARVAAN,00A117-00/00-079,SPQOL,N,3.0
AAAxb2AAEAAAARVAAO,00A117-00/00-079,BEAVV,N,4.0
AAAxb2AAEAAAARVAAP,00A117-00/00-079,NNNKB,N,5.0
AAAxb2AAEAAAARVAAQ,00A117-00/00-079,LEPSA,N,6.0
AAAxb2AAEAAAARVAAR,00A117-00/00-079,NAASS,N,7.0
AAAxb2AAEAAAARVAAS,00A117-00/00-079,NNNRA,N,7.0
AAAxb2AAEAAAARVAAT,00A117-00/00-079,RAPSR,N,8.0
AAAxb2AAEAAAARVAAU,00A117-00/00-079,LACSA,N,1.0
AAAxb2AAEAAAARVAAV,00A117-00/00-080,DAUCS,N,1.0
AAAxb2AAEAAAARVAAW,00A117-00/00-080,RAPSN,N,2.0
AAAxb2AAEAAAARVAAX,00A117-00/00-080,RAPSR,N,3.0
AAAxb2AAEAAAARVAAY,00A117-00/00-081,NNNZZ,N,1.0
AAAxb2AAEAAAARVAAZ,00A117-00/00-082,SOLTU,N,1.0
AAAxb2AAEAAAARVAAa,00A117-00/00-083,LYPES,N,1.0
AAAxb2AAEAAAARVAAb,00A117-00/00-083,SOLME,N,2.0
AAAxb2AAEAAAARVAAc,00A117-00/00-083,SOLMU,N,3.0
AAAxb2AAEAAAARVAAd,00A117-00/00-083,CUMSA,N,4.0
AAAxb2AAEAAAARVAAe,00A117-00/00-083,CUUPG,N,5.0
AAAxb2AAEAAAARVAAf,00A117-00/00-083,CUMME,N,6.0
AAAxb2AAEAAAARVAAg,00A117-00/00-083,CUUMX,N,4.0
AAAxb2AAEAAAARVAAh,00A117-00/00-083,CUUMO,N,5.0
AAAxb2AAEAAAARVAAi,00A117-00/00-083,CUUPE,N,8.0
AAAxb2AAEAAAARVAAj,00A117-00/00-083,CUUPM,N,9.0
AAAxb2AAEAAAARVAAk,00A117-00/00-083,CPSAN,N,2.0
AAAxb2AAEAAAARVAAl,00A117-00/00-084,NNNKB,N,1.0
AAAxb2AAEAAAARVAAm,005866-00/00-001,BRSNW,N,1.0
AAAxb2AAEAAAARVAAn,005866-00/00-002,BRSNW,N,1.0
AAAxb2AAEAAAARVAAo,005866-00/00-003,BRSNW,N,1.0
AAAxb2AAEAAAARVAAp,005866-00/01-001,ZEAMX,N,1.0
AAAxb2AAEAAAARVAAq,005866-00/01-002,ZEAMX,N,1.0
AAAxb2AAEAAAARVAAr,005866-00/02-001,NNNKO,N,1.0
AAAxb2AAEAAAARVAAs,005866-00/02-002,NNNKO,N,1.0
AAAxb2AAEAAAARVAAt,005866-00/05-001,NNNRA,N,1.0
AAAxb2AAEAAAARVAAu,044267-00/00-004,NNNWL,N,2.0
AAAxb2AAEAAAARVAAv,044267-00/00-005,NNNOG,N,1.0
AAAxb2AAEAAAARVAAw,044267-00/00-006,NNNOG,N,1.0
AAAxb2AAEAAAARVAAx,044267-00/00-007,NNNOG,N,1.0
AAAxb2AAEAAAARVAAy,044267-00/00-008,NNNOG,N,1.0
AAAxb2AAEAAAARVAAz,044267-00/00-009,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA0,044267-00/00-010,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA1,044267-00/00-011,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA2,044267-00/00-012,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA3,044267-00/00-013,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA4,044267-00/00-014,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA5,044267-00/00-015,NNNZZ,N,1.0
AAAxb2AAEAAAARVAA6,044267-00/00-016,NNNOG,N,1.0
AAAxb2AAEAAAARVAA7,027206-00/00-001,NNNZS,N,1.0
AAAxb2AAEAAAARVAA8,027206-00/00-002,NNNZT,N,1.0
AAAxb2AAEAAAARVAA9,006366-00/00-001,HORVW,N,2.0
AAAxb2AAEAAAARVAA+,006366-00/00-001,SECCW,N,3.0
AAAxb2AAEAAAARVAA/,006366-00/00-001,TRZAW,N,1.0
AAAxb2AAEAAAARVABA,006366-00/00-001,TTLWI,N,4.0
AAAxb2AAEAAAARVABB,006366-00/00-002,HORVW,N,2.0
AAAxb2AAEAAAARVABC,006366-00/00-002,SECCW,N,3.0
AAAxb2AAEAAAARVABD,006366-00/00-002,TRZAW,N,1.0
AAAxb2AAEAAAARVABE,006366-00/00-002,TTLWI,N,4.0
AAAxb2AAEAAAARVABF,006366-00/00-003,HORVS,N,2.0
AAAxb2AAEAAAARVABG,006366-00/00-003,TRZAS,N,1.0
AAAxb2AAEAAAARVABH,00A519-00/00-001,NNNZZ,N,1.0
AAAxb2AAEAAAARVABI,00A519-00/01-001,NNNZZ,N,1.0
AAAxb2AAEAAAARVABJ,037382-00/00-001,TRZAW,N,1.0
AAAxb2AAEAAAARVABK,037382-00/00-001,HORVW,N,2.0
AAAxb2AAEAAAARVABL,037382-00/00-001,TTLWI,N,3.0
AAAxb2AAEAAAARVABM,037382-00/00-001,SECCW,N,4.0
AAAxb2AAEAAAARVABN,037382-00/00-002,TRZAS,N,1.0
AAAxb2AAEAAAARVABO,037382-00/00-002,HORVS,N,2.0
AAAxb2AAEAAAARVABP,037382-00/00-002,AVESA,N,3.0
AAAxb2AAEAAAARVABQ,037382-00/01-001,TRZAW,N,1.0
AAAxb2AAEAAAARVABR,037382-00/01-001,HORVW,N,2.0
AAAxb2AAEAAAARVABS,037382-00/01-001,TTLWI,N,3.0
AAAxb2AAEAAAARVABT,037382-00/01-001,SECCW,N,4.0
AAAxb2AAEAAAARVABU,006331-00/00-001,YCEST,N,1.0
AAAxb2AAEAAAARVABV,006331-00/00-003,NNLGT,N,1.0
AAAxb2AAEAAAARVABW,006331-00/00-003,YCEST,N,2.0
AAAxb2AAEAAAARVABX,00A144-00/06-001,FRAAN,N,1.0
AAAxb2AAEAAACXjAAV,008883-60/02-023,BRSOF,N,1.0
AAAxb2AAEAAACXjAAW,008883-61/02-023,BRSOF,N,1.0
AAAxb2AAEAAACXjAAX,008883-60/02-023,BRSOS,N,2.0
AAAxb2AAEAAACXjAAY,008883-61/02-023,BRSOS,N,2.0
AAAxb2AAEAAACXjAAZ,008883-60/02-024,BRSOF,J,2.0
AAAxb2AAEAAACXjAAa,008883-61/02-024,BRSOF,J,2.0
AAAxb2AAEAAACXjAAb,008883-60/02-024,BRSOS,J,3.0
AAAxb2AAEAAACXjAAc,008883-61/02-024,BRSOS,J,3.0
AAAxb2AAEAAACXjAAd,008883-60/02-024,BRSOX,N,1.0
AAAxb2AAEAAACXjAAe,008883-61/02-024,BRSOX,N,1.0
AAAxb2AAEAAACXjAAf,008883-60/02-027,ALLSA,N,6.0
AAAxb2AAEAAACXjAAg,008883-61/02-027,ALLSA,N,6.0
AAAxb2AAEAAACXjAAh,008883-60/02-027,ALLPO,N,7.0
AAAxb2AAEAAACXjAAi,008883-61/02-027,ALLPO,N,7.0
AAAxb2AAEAAACXjAAj,008883-60/02-027,ALLCE,N,1.0
AAAxb2AAEAAACXjAAk,008883-61/02-027,ALLCE,N,1.0
AAAxb2AAEAAACXjAAl,008883-60/02-027,ALLAS,N,2.0
AAAxb2AAEAAACXjAAm,008883-61/02-027,ALLAS,N,2.0
AAAxb2AAEAAACXjAAn,008883-60/02-027,ALLAH,N,3.0
AAAxb2AAEAAACXjAAo,008883-61/02-027,ALLAH,N,3.0
AAAxb2AAEAAACXjAAp,008883-60/02-027,ALLFI,N,4.0
AAAxb2AAEAAACXjAAq,008883-61/02-027,ALLFI,N,4.0
AAAxb2AAEAAACXjAAr,008883-60/02-027,ALLSC,N,5.0
AAAxb2AAEAAACXjAAs,008883-61/02-027,ALLSC,N,5.0
AAAxb2AAEAAACXjAAt,008883-60/02-028,NNNVW,N,1.0
AAAxb2AAEAAACXjAAu,008883-61/02-028,NNNVW,N,1.0
AAAxb2AAEAAACXjAAv,008883-60/02-029,FOEVA,N,1.0
AAAxb2AAEAAACXjAAw,008883-61/02-029,FOEVA,N,1.0
AAAxb2AAEAAACXjAAx,008883-60/02-030,NNNKF,N,1.0
AAAxb2AAEAAACXjAAy,008883-61/02-030,NNNKF,N,1.0
AAAxb2AAEAAACXjAAz,008883-60/02-036,NIOTA,N,1.0
AAAxb2AAEAAACXjAA0,008883-61/02-036,NIOTA,N,1.0
AAAxb2AAEAAACXjAA1,008883-60/02-037,FRAAN,N,1.0
AAAxb2AAEAAACXjAA2,008883-61/02-037,FRAAN,N,1.0
AAAxb2AAEAAACXjAA3,008883-60/02-038,CUMSA,N,1.0
AAAxb2AAEAAACXjAA4,008883-61/02-038,CUMSA,N,1.0
AAAxb2AAEAAACXjAA5,008883-60/02-039,CUUPG,N,1.0
AAAxb2AAEAAACXjAA6,008883-61/02-039,CUUPG,N,1.0
AAAxb2AAEAAACXjAA7,008883-60/02-039,CUUPE,N,2.0
AAAxb2AAEAAACXjAA8,008883-61/02-039,CUUPE,N,2.0
AAAxb2AAEAAACXjAA9,008883-60/02-039,CUUPM,N,3.0
AAAxb2AAEAAACXjAA+,008883-61/02-039,CUUPM,N,3.0
AAAxb2AAEAAACXjAA/,008883-60/02-039,CUMME,N,4.0
AAAxb2AAEAAACXjABA,008883-61/02-039,CUMME,N,4.0
AAAxb2AAEAAACXjABB,008883-60/02-039,CITLA,N,5.0
AAAxb2AAEAAACXjABC,008883-61/02-039,CITLA,N,5.0
AAAxb2AAEAAACXjABD,008883-60/02-041,NNNZZ,N,1.0
AAAxb2AAEAAACXjABE,008883-61/02-041,NNNZZ,N,1.0
AAAxb2AAEAAACXjABF,008883-60/02-083,NNNAK,N,1.0
AAAxb2AAEAAACXjABG,008883-61/02-083,NNNAK,N,1.0
AAAxb2AAEAAACXjABH,00A076-60/01-001,NNNBA,N,1.0
AAAxb2AAEAAACXjABI,028571-60/00-001,TRZAW,N,1.0
AAAxb2AAEAAACXjABJ,028571-61/00-001,TRZAW,N,1.0
AAAxb2AAEAAACXjABK,028571-60/00-001,TTLWI,N,2.0
AAAxb2AAEAAACXjABL,028571-61/00-001,TTLWI,N,2.0
AAAxb2AAEAAACXjABM,028571-60/00-001,SECCW,N,3.0
AAAxb2AAEAAACXjABN,028571-61/00-001,SECCW,N,3.0
AAAxb2AAEAAACXjABO,028571-60/00-001,TRZDW,N,4.0
AAAxb2AAEAAACXjABP,028571-61/00-001,TRZDW,N,4.0
AAAxb2AAEAAACXjABQ,028571-60/00-001,TRZSP,N,5.0
AAAxb2AAEAAACXjABR,028571-61/00-001,TRZSP,N,5.0
AAAxb2AAEAAACXjABS,028571-60/00-002,TRZAW,N,1.0
AAAxb2AAEAAACXjABT,028571-61/00-002,TRZAW,N,1.0
AAAxb2AAEAAACXjABU,028571-60/00-002,TTLWI,N,2.0
AAAxb2AAEAAACXjABV,028571-61/00-002,TTLWI,N,2.0
AAAxb2AAEAAACXjABW,028571-60/00-002,TRZDW,N,3.0
AAAxb2AAEAAACXjABX,028571-61/00-002,TRZDW,N,3.0
AAAxb2AAEAAACXjABY,028571-60/00-003,TRZAW,N,1.0
AAAxb2AAEAAACXjABZ,028571-61/00-003,TRZAW,N,1.0
AAAxb2AAEAAACXjABa,028571-60/00-003,TTLWI,N,2.0
AAAxb2AAEAAACXjABb,028571-61/00-003,TTLWI,N,2.0
AAAxb2AAEAAACXjABc,028571-60/00-003,TRZDW,N,3.0
AAAxb2AAEAAACXjABd,028571-61/00-003,TRZDW,N,3.0
AAAxb2AAEAAACXjABe,008662-60/03-001,ASPOF,N,1.0
AAAxb2AAEAAACXjABf,008662-61/03-001,ASPOF,N,1.0
AAAxb2AAEAAACXjABg,024366-60/00-001,BRSNW,N,1.0
AAAxb2AAEAAACXjABh,024366-60/00-006,PIBSA,N,1.0
AAAxb2AAEAAACXjABi,024366-60/00-010,LUPSS,N,1.0
AAAxb2AAEAAACXjABj,024366-60/00-011,FESRU,N,2.0
AAAxb2AAEAAACXjABk,024366-60/00-011,FESOV,N,1.0
AAAxb2AAEAAACXjABl,024366-60/02-001,BRSNW,N,1.0
AAAxb2AAEAAACXjABm,024366-60/02-002,BEAVA,N,1.0
AAAxb2AAEAAACXjABn,024366-60/02-002,BEAVC,N,2.0
AAAxb2AAEAAACXjABo,024366-60/02-003,BEAVA,N,1.0
AAAxb2AAEAAACXjABp,024366-60/02-003,BEAVC,N,2.0
AAAxb2AAEAAACXjABq,024366-60/02-004,SOLTU,N,1.0
AAAxb2AAEAAACXjABr,024366-60/02-005,SOLTU,N,1.0
AAAxb2AAEAAACXjABs,024366-60/02-006,PIBSA,N,1.0
AAAxb2AAEAAACXjABt,024366-60/02-007,VICFM,N,1.0
AAAxb2AAEAAACXjABu,024366-60/02-008,MEDSA,N,2.0
AAAxb2AAEAAACXjABv,024366-60/02-008,TRFPR,N,1.0
AAAxb2AAEAAACXjABw,024366-60/02-009,MEDSA,N,2.0
AAAxb2AAEAAACXjABx,024366-60/02-009,TRFPR,N,1.0
AAAxb2AAEAAACXjABy,024366-60/02-010,LUPSS,N,1.0
AAAxb2AAEAAACXjABz,024366-60/02-011,FESOV,N,1.0
AAAxb2AAEAAACXjAB0,024366-60/02-011,FESRU,N,2.0
AAAxb2AAEAAACXjAB1,024366-60/02-012,NNNWL,N,2.0
AAAxb2AAEAAACXjAB2,024366-60/02-012,NNNWN,N,1.0
AAAxb2AAEAAACXjAB3,024366-60/02-013,NNNBA,N,1.0
AAAxb2AAEAAACXjAB4,024366-60/02-014,NNNBA,N,1.0
AAAxb2AAEAAACXjAB5,024366-60/02-015,FRAAN,N,1.0
AAAxb2AAEAAACXjAB6,024366-60/02-016,FRAAN,N,1.0
AAAxb2AAEAAACXjAB7,024366-60/02-017,FRAAN,N,1.0
AAAxb2AAEAAACXjAB8,024366-60/02-018,ASPOF,N,1.0
AAAxb2AAEAAACXjAB9,00B289-60/00-001,ZEAMX,N,1.0
AAAxb2AAEAAACXjAB+,024353-61/00-001,BRSNW,N,1.0
AAAxb2AAEAAACXjAB/,024353-61/00-002,BRSNW,N,1.0
AAAxb2AAEAAACXjACA,024353-61/00-003,BEAVA,N,1.0
AAAxb2AAEAAACXjACB,024353-61/00-003,BEAVC,N,2.0
AAAxb2AAEAAACXjACC,024353-61/00-004,BEAVC,N,2.0
AAAxb2AAEAAACXjACD,024353-61/00-004,BEAVA,N,1.0
AAAxb2AAEAAACXjACE,024353-61/00-005,NNNOK,N,1.0
AAAxb2AAEAAACXjACF,024353-61/00-006,DAUCS,N,1.0
AAAxb2AAEAAACXjACG,024353-61/00-007,DAUCS,N,1.0
AAAxb2AAEAAACXjACH,024353-61/00-008,DAUCS,N,1.0
AAAxb2AAEAAACXjACI,024353-61/00-009,DAUCS,N,1.0
AAAxb2AAEAAACXjACJ,024353-61/00-015,BRSOB,N,1.0
AAAxb2AAEAAACXjACK,024353-61/00-016,BRSOB,N,1.0
AAAxb2AAEAAACXjACL,024353-61/00-017,BRSOB,N,1.0
AAAxb2AAEAAACXjACM,024353-61/17-001,ASPOF,N,1.0
AAAxb2AAEAAACXjACN,024353-61/17-002,ASPOF,N,1.0
AAAxb2AAEAAACXjACO,024353-61/01-003,CUMSA,N,1.0
AAAxb2AAEAAACXjACP,024353-61/01-007,CUUPG,N,1.0
AAAxb2AAEAAACXjACQ,024353-61/01-008,CUUHY,N,1.0
AAAxb2AAEAAACXjACR,024353-61/05-001,NNNZZ,N,1.0
AAAxb2AAEAAACXjACS,024353-61/05-001,ROSSS,J,2.0
AAAxb2AAEAAACXjACT,024353-61/05-002,NNNZZ,N,1.0
AAAxb2AAEAAACXjACU,024353-61/05-003,NNNZZ,N,1.0
AAAxb2AAEAAACXjACV,024353-61/05-003,ROSSS,J,2.0
AAAxb2AAEAAACXjACW,024353-61/05-004,NNNZZ,N,1.0
AAAxb2AAEAAACXjACX,024353-61/07-001,FRAAN,N,1.0
AAAxb2AAEAAACXjACY,024353-61/07-004,RUBID,N,1.0
AAAxb2AAEAAACXjACZ,024353-61/07-006,RUBFR,N,1.0
AAAxb2AAEAAACXjACa,024353-61/07-008,PRNAV,N,
AAAxb2AAEAAACXjACb,024353-61/07-008,PRNCE,N,2.0
AAAxb2AAEAAACXjACc,024353-61/07-009,PRNDO,N,1.0
AAAxb2AAEAAACXjACd,024353-61/08-001,SCVHI,N,1.0
AAAxb2AAEAAACXjACe,024353-61/08-002,ARWLA,N,1.0
AAAxb2AAEAAACXjACf,024353-61/08-003,HELTU,N,1.0
AAAxb2AAEAAADLpACZ,00B276-00/00-001,VITVI,N,1.0
AAAxb2AAEAAADLpACa,00B276-00/00-003,SOLTU,N,1.0
AAAxb2AAEAAADLpACb,027795-00/00-001,TRZSS,N,1.0
AAAxb2AAEAAADLpACc,027795-00/00-002,TTLSS,N,1.0
AAAxb2AAEAAADLpACd,027795-00/00-003,HORVX,N,1.0
AAAxb2AAEAAADLpACe,043099-00/07-001,NNNZZ,N,1.0
AAAxb2AAEAAADLpACf,043099-00/07-002,NNNZZ,N,1.0
AAAxb2AAEAAADLpACg,008422-00/00-001,HORVW,N,1.0
AAAxb2AAEAAADLpACh,008422-00/00-002,HORVS,N,1.0
AAAxb2AAEAAADLpACi,008422-00/00-003,TRZAW,N,1.0
AAAxb2AAEAAADLpACj,008422-00/01-002,HORVS,N,1.0
AAAxb2AAEAAADLpACk,008422-00/01-003,TRZAW,N,1.0
AAAxb2AAEAAADLpACl,00A677-00/00-001,TTLWI,N,4.0
AAAxb2AAEAAADLpACm,00A677-00/00-001,TRZAW,N,1.0
AAAxb2AAEAAADLpACn,00A677-00/00-001,HORVW,N,2.0
AAAxb2AAEAAADLpACo,00A677-00/00-001,SECCW,N,3.0
AAAxb2AAEAAADLpACp,00A677-00/00-002,TTLWI,N,4.0
AAAxb2AAEAAADLpACq,00A677-00/00-002,TRZAW,N,1.0
AAAxb2AAEAAADLpACr,00A677-00/00-002,HORVW,N,2.0
AAAxb2AAEAAADLpACs,00A677-00/00-002,SECCW,N,3.0
AAAxb2AAEAAADLpACt,00A677-00/00-003,ZEAMX,N,1.0
AAAxb2AAEAAADLpACu,00A677-00/00-004,ZEAMX,N,1.0
AAAxb2AAEAAADLpACv,00B185-00/00-001,TULSS,N,1.0
AAAxb2AAEAAADLpACw,033944-00/00-001,YCEST,N,1.0
AAAxb2AAEAAADLqAAA,033944-00/00-002,YCEST,N,1.0
AAAxb2AAEAAADLqAAB,050783-00/00-001,YCEST,N,1.0
AAAxb2AAEAAADLqAAC,050783-00/00-001,ZEAMX,J,2.0
AAAxb2AAEAAADLqAAD,050783-00/00-002,YCEST,N,1.0
AAAxb2AAEAAADLqAAE,050783-00/00-002,ZEAMX,J,2.0
AAAxb2AAEAAADLqAAF,050783-00/00-003,YCEST,N,1.0
AAAxb2AAEAAADLqAAG,050783-00/00-003,ZEAMX,J,2.0
AAAxb2AAEAAADLqAAH,050783-00/00-004,NNGEM,N,0.0
AAAxb2AAEAAADLqAAI,050783-00/00-005,NNGEM,N,0.0
AAAxb2AAEAAADLqAAJ,050783-00/00-006,NNLGT,N,1.0
AAAxb2AAEAAADLqAAK,050783-00/00-007,NNTRO,N,1.0
AAAxb2AAEAAADLqAAL,00A851-00/00-001,TRZAS,N,1.0
AAAxb2AAEAAADLqAAM,00A851-00/00-001,TRZAW,N,2.0
AAAxb2AAEAAADLqAAN,00A851-00/00-001,TRZDU,N,3.0
AAAxb2AAEAAADLqAAO,00A851-00/00-001,TRZSP,N,4.0
AAAxb2AAEAAADLqAAP,00A851-00/00-002,TRZAS,N,1.0
AAAxb2AAEAAADLqAAQ,00A851-00/00-002,TRZAW,N,2.0
AAAxb2AAEAAADLqAAR,00A851-00/00-002,TRZDU,N,3.0
AAAxb2AAEAAADLqAAS,00A851-00/00-002,TRZSP,N,4.0
AAAxb2AAEAAADLqAAT,00A851-00/00-003,TRZAS,N,1.0
AAAxb2AAEAAADLqAAU,00A851-00/00-003,TRZAW,N,2.0
AAAxb2AAEAAADLqAAV,00A851-00/00-003,TRZDU,N,3.0
AAAxb2AAEAAADLqAAW,00A851-00/00-003,TRZSP,N,4.0
AAAxb2AAEAAADLqAAX,00A851-00/00-004,TRZAS,N,1.0
AAAxb2AAEAAADLqAAY,00A851-00/00-004,TRZAW,N,2.0
AAAxb2AAEAAADLqAAZ,00A851-00/00-004,TRZDU,N,3.0
AAAxb2AAEAAADLqAAa,00A851-00/00-004,TRZSP,N,4.0
AAAxb2AAEAAADLqAAb,00A851-00/00-005,TRZAS,N,1.0
AAAxb2AAEAAADLqAAc,00A851-00/00-005,TRZAW,N,2.0
AAAxb2AAEAAADLqAAd,00A851-00/00-005,TRZDU,N,3.0
AAAxb2AAEAAADLqAAe,00A851-00/00-005,TRZSP,N,4.0
AAAxb2AAEAAADLqAAf,00A851-00/00-006,TRZAS,N,1.0
AAAxb2AAEAAADLqAAg,00A851-00/00-006,TRZAW,N,2.0
